"Bilateral Remittance Estimates for 2012 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Gibraltar","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mayotte","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","Netherlands Antilles","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Lithuania","0.00481519568711519","0.00214698142372072","0.00435119774192572","","","0.0","0.0","0.0264557600021362","0.716708540916443","","0.0436227545142174","0.128636285662651","1.09386348724365","","","0.00200164853595197","0.0","13.1988277435303","0.359518468379974","0.0","0.0","","0.0","0.000885202724020928","0.0","0.0","0.139722064137459","","0.0206025410443544","0.0","0.0","0.0","0.0","","0.0","","","","","3.05401863442967e-06","0.553258955478668","0.0152632044628263","","","","0.0120346527546644","0.0","0.00215477170422673","","0.00136532762553543","0.190203636884689","0.259673565626144","0.0","0.0","0.00187200284563005","0.0","0.0102041848003864","0.0","","","1.57501971721649","0.0","","0.0","0.104914240539074","1.32125210762024","","","0.0","0.578803539276123","3.90236949920654","0.000631410686764866","","0.00277895852923393","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.321802079677582","0.00300294626504183","0.0649857372045517","0.00179595139343292","0.0124261500313878","0.000614525517448783","0.0100222164765","","0.0206344574689865","0.0448371395468712","0.0","0.0263010375201702","0.0298602413386106","0.181752294301987","0.00155169598292559","","","0.0647308379411697","","","1.27269566059113","0.0","13.4604425430298","0.688290357589722","0.0","0.00179114809725434","","","0.0","0.143494576215744","0.0","0.00102136831264943","","0.0","0.0","0.0","0.0","0.000185227982001379","","","0.0","","0.00220570154488087","","1.2491135597229","","0.336437821388245","0.0","0.0","0.0","","0.000654257950372994","0.0","0.0324577987194061","","","0.0","0.0","0.000462408439489082","0.0511542968451977","","0.0985704734921455","0.0","0.0537383407354355","","0.00194590887986124","0.0","0.0053951209411025","0.0","0.00597465969622135","4.97315883636475","0.00316935032606125","","","0.0244337506592274","27.9340953826904","0.000636610435321927","0.0","","0.0","0.00502715865150094","0.00156582286581397","0.0","0.0","0.0","","0.0266342908143997","0.00494292378425598","0.0","","0.0","0.0961713865399361","0.00386632769368589","0.0","0.0","0.0","0.0","0.0","0.0","0.0739531368017197","0.0965145230293274","0.00959791801869869","1.77114570140839","0.000203952717129141","0.00299119693227112","","0.0","0.0","0.0","0.00394492829218507","0.00451121479272842","","","","0.00129924877546728","12.5280408859253","","0.275512665510178","1.2108633518219","0.00324548152275383","","0.0","0.000429212348535657","0.132210195064545","","","0.00074240961112082","0.000197680870769545","","91.65341478592839"
"Luxembourg","0.000489662925247103","0.228247359395027","0.709720611572266","","","0.000208900251891464","0.00134784413967282","0.0925916656851768","0.0159647949039936","","0.440065652132034","3.77708458900452","0.00774158490821719","","","0.211915075778961","0.0030546726193279","0.0225745178759098","406.562408447266","0.0","0.012744314968586","","0.0","0.0257460847496986","3.07303476333618","0.0","2.72030639648438","","0.265940934419632","0.00210880651138723","0.0207275301218033","0.0262343212962151","0.0665504485368729","","3.7156617641449","","","","","0.000857580511365086","9.75560474395752","0.461806356906891","","","","0.033038891851902","0.0369299575686455","0.686633884906769","","0.010238241404295","1.75375664234161","8.85585975646973","0.00434466963633895","0.00538540398702025","0.795341312885284","0.079516313970089","0.930920243263245","0.00823370367288589","","","0.0860419273376465","0.0400115177035332","","0.00388433481566608","2.26187419891357","264.228668212891","","","0.0","0.0200756825506687","61.8568687438965","0.00780880125239491","","0.562077581882477","","0.0","","0.414209306240082","0.0134583888575435","0.0145728318020701","0.00904396735131741","0.0307515505701303","0.0146051254123449","0.0994076952338219","1.76991832256317","0.316216319799423","3.75601983070374","0.391038089990616","0.613449513912201","0.0180041566491127","0.811442613601685","","0.123886808753014","31.9266948699951","0.0294977091252804","1.2752593755722","0.0507386513054371","0.000893228861968964","0.153270870447159","","","3.17837595939636","","","0.00655326247215271","0.00946434307843447","0.0531064160168171","1.37653946876526","0.0","0.0320977307856083","","","0.102872684597969","0.0","0.00601483043283224","0.299310505390167","","0.00160795112606138","0.0381203964352608","0.0","0.0124374330043793","0.00665147602558136","","","0.199529141187668","","0.149544134736061","","0.0619622133672237","","0.0397012457251549","0.0","1.85822343826294","0.0449627861380577","","0.00654992181807756","0.329347342252731","7.24561834335327","","","0.0589459128677845","0.00705812079831958","0.0106370011344552","0.911296963691711","","0.751590430736542","0.00328389555215836","0.378751337528229","","0.0391569994390011","0.0","0.0279983263462782","0.937879621982574","2.70325183868408","2.83404636383057","93.0573196411133","","","1.00213098526001","0.291046321392059","0.146618366241455","0.0","","0.00239201006479561","0.0106047689914703","0.316477835178375","0.0","0.0026771673001349","0.00314659439027309","","0.379702299833298","0.433451533317566","0.0","","0.303111165761948","19.8213882446289","0.199740931391716","0.0","0.0","0.0","0.00798971764743328","0.000237566389841959","0.0","2.76472091674805","7.34835529327393","0.118751347064972","0.0211671702563763","0.00206804950721562","1.49536645412445","","0.111119568347931","0.0","0.00263973022811115","1.11033701896667","0.0823976248502731","","","","0.0585976243019104","0.317381590604782","","7.09694051742554","2.5103394985199","0.0114471334964037","","0.00789250805974007","0.0318932682275772","2.14334654808044","","","0.0","0.00669029820710421","","981.2626038205061"
"Macao SAR, China","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","1924.52978515625","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","10.2233905792236","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","67.4805679321289","0.0","2.51085686683655","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.88643503189087","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","2009.63103556633"
"Macedonia, FYR","0.0","57.3876953125","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","3.3348331451416","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","75.641487121582","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","2.7873682975769","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","139.1513838768005"
"Madagascar","0.0","0.0","4.36554384231567","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.055818784981966","0.0","0.0","2.07184863090515","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","19.1973609924316","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.32227548956871","0.0","","","0.0","0.0","","0.0","0.0","136.916931152344","","","0.0","0.0","1.22863125801086","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.6711311340332","0.0","0.0","0.0","0.0","","0.0","0.58497953414917","0.0","0.226751685142517","0.0","9.16817152756266e-05","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.588436007499695","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","4.94826316833496","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0740775838494301","0.0","0.0","","0.0","0.0","0.0","0.0","0.0181575808674097","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.44611501693726","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.00380386342294514","","0.34221887588501","0.386590093374252","0.0","","0.0","0.0","0.191247642040253","","","0.0","0.0","","193.64027401780936"
"Malawi","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.7311687469482","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","7.89182949066162","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","5.8576488494873","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.13425350189209","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","3.54315233230591","","41.158052921295116"
"Malaysia","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","25.1022853851318","0.0","0.0","","","359.683441162109","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","771.758911132813","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","547.265686035156","3786.23852539063","0.0","0.0","0.0","","0.0","0.0","0.0","68.024658203125","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","3.81698822975159","0.0","0.0","0.0","","0.0","0.0","42.412670135498","","0.0","0.0","0.0","0.0","1246.79943847656","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","13.0647230148315","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","364.958648681641","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","22.6206226348877","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","7251.746598482134"
"Maldives","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Mali","0.0","0.0","0.748725175857544","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.162307068705559","","0.0","0.0","0.0","0.0","0.0","","0.0","1.61987578868866","0.0","0.0","0.14830519258976","","0.0","","","","","0.0","0.0","0.0","","","","0.0","18.0695705413818","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","28.8352184295654","","","0.426371216773987","0.0","0.0","0.28607103228569","","0.0","","0.0","","0.0","1.63607323169708","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.263788014650345","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","1.45760834217072","20.6346397399902","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","16.4719944000244","0.0","0.0","0.211480841040611","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.521638929843903","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","91.49366794526567"
"Malta","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","8.90938949584961","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","1.41456866264343","","","0.0","0.0","1.83975946903229","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","1.44167673587799","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","9.06163024902344","1.29033899307251","0.0","","0.0","0.0","0.0","","","0.0","0.0","","23.957363605499268"
"Marshall Islands","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.543470919132233","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.18289977312088","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.277383625507355","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.00202915025874972","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0209691431373358","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.00552112283185124","0.0","","0.0","0.0","0.0","","","0.0","0.0","","1.0322737339884047"
"Mauritania","0.000213075007195584","0.0","3.34046602249146","","","0.0","0.0","0.0643386989831924","0.00271895877085626","","0.0","0.0","0.0022759260609746","","","0.0256933197379112","0.0","0.00140723132062703","2.33285188674927","0.0","0.285112231969833","","0.0","0.0","0.0","0.0","0.848588824272156","","0.0","0.0","0.0","0.0","0.157707467675209","","0.0","","","","","0.000223036127863452","1.51831245422363","0.0","","","","0.0","0.0832919254899025","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7110538482666","0.0","","","0.0","0.0","","0.0","0.0","26.1871757507324","","","0.0","0.00161656248383224","0.204588696360588","0.0406443923711777","","0.0","","0.0","","0.0","0.632902026176453","0.484287291765213","0.0","0.00247746333479881","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0257866233587265","0.0","","0.0","0.192112937569618","0.0","0.0","0.0","0.00024087329802569","0.0","","","0.616817474365234","","","0.00395532604306936","0.0","0.0","2.02376389503479","0.0","0.0","","","0.00611356599256396","0.0","0.0","0.0","","0.0","0.0","0.0","4.78689622879028","0.0","","","0.0","","0.0","","0.0033049548510462","","0.0","0.0","0.907398700714111","0.0","","0.0","0.0","0.0769288614392281","","","0.0","0.0","0.0790777057409287","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.00846226233989","0.0","0.0","0.0","","","0.0380138568580151","0.0255841612815857","0.0","0.0","","0.0","0.685832619667053","93.9744491577148","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","1.05877542495728","0.0","0.0","0.0","0.0","0.0809526145458221","0.0","0.0","0.0","0.180921196937561","0.407678872346878","0.00653552543371916","0.0","0.0","","0.131653055548668","0.0","0.0","1.17088854312897","0.0","","","","0.0","0.0166563391685486","","0.0","0.349599748849869","0.0","","0.0","0.0","0.0","","","0.0084078861400485","0.0","","144.79475550248748"
"Mauritius","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","1.56828093528748","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","96.3840560913086","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","50.9209976196289","","","0.0","0.0","7.35973215103149","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.030043188482523","0.0","0.0","34.2716941833496","0.0","0.0","0.0","0.0","","0.0","2.18375992774963","0.0","0.205356881022453","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0866257324814796","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.303822636604309","0.0","","0.0","0.0","0.0","","2.81878685951233","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","5.44468927383423","0.299045443534851","0.0","","0.0","0.0","0.0","","","0.0","0.0","","201.8768909238279"
"Mayotte","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
