"Bilateral Remittance Estimates for 2010 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Curaçao","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"St. Kitts and Nevis","0.0","0.0","0.0","","","0.0","0.100423112511635","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0546083636581898","1.30598592758179","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.481166034936905","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.274681478738785","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0358406603336334","0.0","0.0","","","","0.0","0.0","","0.438350677490234","2.18034648895264","0.0","","0.0","0.0","0.0","","","0.0","0.0","","4.871402744203812"
"St. Lucia","0.0","0.0","0.0","","","0.0","0.109148435294628","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.869279563426971","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0198182296007872","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0398743003606796","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0281892344355583","0.085777148604393","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.378618478775024","","","0.0","0.0","0.143561094999313","0.0","0.0","","0.0153590701520443","","0.0","0.0","0.0","0.315818458795547","0.0","0.0","0.0","0.0","0.0","0.0290456619113684","0.0","0.0","0.0","0.0","","0.0","0.0150664327666163","0.156189441680908","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0125446561723948","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0619930438697338","","0.0","0.0","0.0","0.12923701107502","","0.0","0.0","0.0","","0.0199572890996933","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0350163914263248","0.0","","0.0932295471429825","0.0","0.000533782760612667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.120055519044399","0.0","0.0","","","","0.0","0.0","","3.37894248962402","2.43366718292236","0.0","","0.0","0.00951123051345348","0.0","","","0.0","0.0","","8.500433694454832"
"St. Vincent and the Grenadines","0.0","0.0","0.0","","","0.0","0.0346687026321888","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.379203587770462","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0462947897613049","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.36442956328392","","0.0","0.0","0.0","0.462818622589111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0168541818857193","0.000621192448306829","0.0","","0.00277020432986319","0.0","0.245195358991623","0.0","0.00963833555579185","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0208788104355335","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.00779277039691806","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.163048878312111","","0.0","0.0","0.0","0.0","0.0","0.0","0.00793284550309181","0.0","0.0","0.0","","0.0","0.0","0.687438488006592","0.0","0.00425869366154075","","","","0.0","0.0","","1.17546391487122","1.26055300235748","0.0","","0.0","0.0","0.0","","","0.00418338878080249","0.0","","4.894045331573581"
"Sudan","0.0","0.0","0.563943862915039","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","2.61429858207703","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","33.4335708618164","0.0","","","0.0","38.0520248413086","","0.0","0.0","1.42435336112976","","","0.0","0.0","1.46899938583374","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.22776794433594","0.0","0.0","0.039720643311739","0.0","","0.0","0.0","0.0","0.0","1.86793553829193","0.0","0.134879976511002","","","0.0","","","0.0","0.0","0.0","1.90728163719177","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.513758838176727","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.888710021972656","0.0","","0.0","0.0","0.0","","0.0","0.0","0.215502768754959","396.107025146484","","0.0","0.191384375095367","0.438465714454651","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.7547847032547","0.413981556892395","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.15037405490875","0.0","0.0","0.0","","0.0","0.0","0.0","0.824928879737854","0.0","","","","0.424572646617889","0.0","","0.881578743457794","0.881153047084808","0.0","","0.0","0.0","0.0","","","3.58000802993774","0.0","","498.0010051615532"
"Suriname","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","17.0742931365967","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","20.4866237640381","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","30.2328720092773","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","6.1126880645752","0.684014618396759","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","19.9873867034912","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.760851204395294","0.0","","0.0","0.0","0.0","","","0.0","0.0","","95.33872950077055"
"Swaziland","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","2.14292454719543","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","11.5162887573242","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","13.659213304519628"
"Sweden","4.1409969329834","0.558924496173859","3.88487362861633","","","0.0255148224532604","0.00565806869417429","2.25704956054688","1.20847129821777","","11.1350936889648","36.0163688659668","0.626501500606537","","","13.9322538375854","0.100009851157665","0.481528699398041","37.2573890686035","0.00956262461841106","0.0241059996187687","","0.00422211876139045","4.89583492279053","77.8543319702148","0.0763099119067192","14.7667207717896","","5.57608032226563","0.0130601553246379","0.180623024702072","0.414262264966965","0.169577181339264","","0.314879208803177","","","","","0.159463196992874","107.65177154541","20.5861968994141","","","","1.30610501766205","0.318957924842834","11.9638643264771","","","0.518221199512482","33.0228462219238","225.835220336914","","0.0220880731940269","1.36166679859161","3.46310257911682","11.0575523376465","7.69891262054443","","","29.8879947662354","9.86321258544922","","0.0455362200737","488.253448486328","72.9961853027344","","","7.57108783721924","0.361440181732178","175.88200378418","0.360666513442993","14.4314022064209","","0.0380843691527843","","3.95319294929504","0.0559328310191631","0.0802608802914619","0.117397472262383","0.22861336171627","1.28633594512939","0.326067537069321","70.567138671875","2.67073893547058","81.6516952514648","7.43390560150146","54.0761337280273","15.365216255188","1.47019636631012","","3.12989234924316","15.6785278320313","0.52786523103714","7.08685255050659","9.8966760635376","0.0561288148164749","3.35280275344849","","","44.4135589599609","","","0.455041319131851","0.0575644783675671","8.79441165924072","288.619659423828","0.0618621408939362","0.157287091016769","","","8.26712131500244","4.7792387008667","0.0","3.21395373344421","","0.012310866266489","0.935893535614014","0.0271483026444912","0.0883176475763321","0.039600171148777","","","0.285643130540848","2.92744755744934","","0.604322016239166","","0.766675055027008","0.0","14.0096473693848","0.0725416988134384","","0.0793679729104042","1.2497935295105","12.2866868972778","","1.25981998443604","0.773060083389282","0.0222007781267166","29.4753646850586","","175.345428466797","0.0474838539958","11.118763923645","","0.753132522106171","0.00588322803378105","0.259846717119217","15.0341539382935","40.362979888916","151.000915527344","5.03076839447021","","","23.8436527252197","6.96571779251099","0.205197513103485","0.0290871243923903","","0.00287017878144979","1.53041899204254","1.28388595581055","0.0","0.0918654724955559","0.262783318758011","","","13.2181072235107","2.20002436637878","0.00148763437755406","","2.32462382316589","51.5562705993652","17.8406562805176","0.00403915951028466","0.0275425501167774","","0.0132334223017097","1.78500688076019","0.000562048808205873","0.00821347255259752","0.0","21.5062370300293","50.8568649291992","0.683819830417633","0.412609964609146","115.348693847656","","0.656248569488525","0.0445264205336571","0.0760484337806702","12.1219320297241","9.56642913818359","","","","6.97525644302368","3.38378429412842","","31.3860931396484","35.4489364624023","0.876321077346802","","0.0","0.18258473277092","53.3061294555664","","","0.395530521869659","0.149334773421288","","3008.8663317016903"
"Switzerland","1.24900460243225","1.52935636043549","12.4955053329468","","","0.212194189429283","0.0162361636757851","4.14957857131958","0.692565619945526","","14.3055438995361","313.549682617188","0.18510976433754","","","3.5477933883667","0.0451134331524372","0.0686748400330544","280.087036132813","0.0247034914791584","0.200146347284317","","0.0213972888886929","2.46878218650818","72.2502365112305","0.030217781662941","53.3734970092773","","3.86641049385071","0.0735170841217041","0.160058677196503","2.244553565979","1.73413681983948","","1.23640429973602","","","","","0.0331575646996498","56.6863441467285","14.036452293396","","","","2.45900177955627","0.957712471485138","48.2238388061523","","","0.256414324045181","72.3285675048828","21.8945941925049","","0.0337813161313534","21.0859069824219","4.58721923828125","21.0357360839844","1.32830667495728","","","0.504702568054199","1.83698296546936","","0.164641618728638","11.3779726028442","1106.21643066406","","","0.509180903434753","0.377757132053375","768.674133300781","0.527270138263702","9.08111572265625","","0.0380040742456913","","3.09302759170532","0.168035879731178","0.13588784635067","0.115218639373779","2.39777183532715","1.61140489578247","0.0","67.780876159668","0.100465692579746","54.5848197937012","9.94520568847656","5.5830340385437","0.677957236766815","1.59380328655243","","3.26512670516968","530.059020996094","1.19980013370514","11.7873764038086","2.36958479881287","0.0263790264725685","4.31031322479248","","","7.78311395645142","","","0.161549463868141","0.125447660684586","1.29456961154938","54.7014274597168","0.279770314693451","0.0789505615830421","","","2.05460619926453","45.7191429138184","0.0","43.5780372619629","","0.0138315949589014","1.06572496891022","0.0803783237934113","0.308990776538849","0.0565297603607178","","","3.77405571937561","6.07603359222412","","0.494815438985825","","1.89458012580872","0.0","25.7614822387695","0.273719102144241","","0.202246531844139","2.77948403358459","37.9929542541504","","1.79982531070709","0.466733872890472","0.131373018026352","48.7612266540527","","7.54243659973145","0.0511759333312511","6.67038583755493","","1.00612771511078","0.0518901459872723","0.768352508544922","15.6711368560791","50.8200988769531","30.1854457855225","190.831008911133","","","12.1243877410889","3.94257879257202","0.882194876670837","0.0153660224750638","","0.014311645179987","0.69908207654953","4.64404296875","0.0","0.323740869760513","0.294887274503708","","","13.7133169174194","10.6688871383667","0.00669658742845058","","7.29206609725952","551.604614257813","65.6969833374023","0.00775877293199301","0.0591877736151218","","0.0247558858245611","1.07760012149811","0.00193304766435176","0.0272660683840513","17.0164089202881","0.0","4.6941442489624","0.172143951058388","0.254613995552063","55.1377258300781","","1.4466552734375","0.017494322732091","0.0627870857715607","22.7255764007568","16.0628433227539","","","","1.25378274917603","2.14825463294983","","46.5598983764648","53.8032531738281","0.390458583831787","","0.113417893648148","0.674313247203827","39.004020690918","","","0.39255365729332","0.102794982492924","","5161.34125091892"
"Syrian Arab Republic","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Tajikistan","9.06549072265625","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","4.48394441604614","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","90.3899307250977","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","103.93936586380009"
"Tanzania","0.0","0.0","0.0","","","0.0843582227826118","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.388131320476532","0.0","","0.0","0.0","11.5278577804565","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","2.38999938964844","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","1.27697348594666","0.0","","","0.0","0.0","11.4056768417358","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.8250122070313","0.0","0.0","0.0","0.0","","0.0","2.07308506965637","0.0","0.0","0.0","0.0","64.8165435791016","","","0.0","","","0.0","0.0","0.0","0.0","0.663385331630707","0.0","","","0.0","0.0","0.0","0.0","","1.19931864738464","0.0","0.0","0.0","0.0","","","1.03658950328827","0.0","","0.0","","0.0","0.0","0.0","10.2361898422241","","1.58080780506134","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","2.14611458778381","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","15.2095899581909","0.0","","0.0","0.0","0.0","0.0","1.0294269323349","0.0","","","0.0","0.0","0.0","","1.83871138095856","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0702985748648643","1.85105228424072","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","22.763126373291","0.0","","4.50295209884644","7.39433670043945","0.0","","0.0","0.0","0.0","","","0.0","6.1332631111145","","224.44280102849"
"Thailand","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","15.2294759750366","0.0","0.0","","","9.71569919586182","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","27.5965347290039","0.0","","0.0","","","","","0.0","1828.87109375","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","5.36755514144897","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","34.3316955566406","","","0.0","0.0","24.5327529907227","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.1985168457031","3.39506936073303","0.0","0.0","0.0","","0.0","3.3467538356781","0.0","60.8568382263184","0.0","0.0","0.0","","","13.5528383255005","","","0.0","5.67457008361816","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","2.18032479286194","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","95.8229598999023","2.12420463562012","","8.38687610626221","0.0","0.0","0.0","","7.90963983535767","0.0","11.9536962509155","","0.0","0.0","0.0","0.0","11.7396287918091","0.0","0.589792251586914","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","46.795467376709","0.0","0.0","","0.0","0.0","0.0","0.0","3.8196918964386","18.3895721435547","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","13.4417743682861","25.5209770202637","0.0","","0.0","0.0","53.7748680114746","","","0.0","0.0","","2419.1188673973083"
"Timor-Leste","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.854335188865662","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.3451290130615","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.817084908485413","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","28.016549110412573"
"Togo","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","21.5904350280762","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","61.4855461120605","","","0.0","0.0","3.02511167526245","3.63027906417847","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","8.58070087432861","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.90371185541153","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","4.73335838317871","223.763259887695","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.999158442020416","0.0","","0.0","0.0","0.0","","","0.0","0.0","","328.7115613222119"
