"Bilateral Remittance Estimates for 2015 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (October 2016 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"Swaziland","0.0","0.0","0.0","0.0","0.0","0.0018296945600727388","0.0","0.0","0.0","0.0","0.19078707411981838","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01786914595701202","0.0","0.0","0.0","0.0","0.028799529647546982","0.0","0.0","0.0","0.015618948441139341","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0004523982563670477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.010558682274944893","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0022715614177724543","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1769433950085762","0.051322122440704554","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0926500305611118","0.0","0.0","0.0","0.0","0.0","0.01080245246190014","0.0","0.0","0.014754265538939876","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.062255424908126564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0023942865813635673","0.0","0.0","0.0","0.0","0.0","0.0","9.033738047420576","0.0","0.0","0.05284459451001838","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.10328744682792537","0.0","0.0","0.0","0.4486453867078936","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.31782448764181"
"Sweden","2.090729012010243","1.612518980236223","3.273816503619776","0.0","0.0","0.01939918415273445","0.0030979394818419614","1.563489524413244","4.913141443263282","0.0","16.569076761057246","30.434395531129248","2.89418582593797","0.0","0.0","16.44562853605686","0.12278487113156147","1.2055373068613568","42.22072630017316","0.021529086809884104","0.10198191193559368","1.5326326641545354","0.007381487720031116","6.794817732954534","63.86505304061928","0.06439940225206087","11.351749612836132","0.0","8.508753826350995","0.05167501740108919","1.2050290810333901","0.46259992801681915","0.34885877827630885","1.1153954435947868","3.376148460429884","0.0","0.0","0.0","0.0","6.152150503996027","184.4454684286344","22.764711321471356","0.01589156767605354","0.026759848128029163","0.0","1.7181641138337265","0.5687416790016478","16.45660435543662","0.0","0.0","1.119787107110565","8.242305247931798","201.4264816192976","0.8353673283299413","0.014815017031560337","2.5470953707692265","4.784402884233175","28.596994253725995","7.7186828170119","0.0","0.0","24.458529542937413","14.190183772641205","0.0","0.07458484250718912","414.16988733217954","103.43133532370311","0.0","0.0","14.165646622759072","2.688121327321806","180.71371123334467","8.51662096040648","6.222838451036775","0.0","0.021525809567496435","0.0","4.913065232840576","0.25172858525886715","0.1666323959673919","0.08158215771450827","0.2717098086672693","1.9899844150883814","0.2814628948668965","113.5751323904071","26.631323233067885","111.16675440260401","5.486417766610082","54.58590930238053","16.129954676275926","1.8014919610420617","0.0","5.812040819646082","30.375457292841432","0.6927869001300154","11.525599019512702","23.14270934575216","0.08799172768029123","12.547383806991382","0.014751291728984988","0.0","26.516088036814214","32.894397209123554","0.19328263652573233","2.559350356952839","0.04384441411100803","26.157163555630305","233.22382226919277","0.08316323594491125","3.478334722778535","0.0","0.0","23.058753515515836","7.162758544872129","0.0","2.8843897069098716","0.3555181509336647","0.028747781805833574","1.3954081944509371","0.06265420019894061","0.2692614729831303","0.2428334697137399","0.0025685801794142807","0.0","0.2749434242376917","4.436521916928786","0.0007949281273007621","1.3911570171120828","0.0","8.022398573465379","1.082221169868938","20.841846622854643","0.18157134461564797","2.065677915816295","0.00939464231339011","2.810387533432562","13.361744442598914","0.0","0.5974707918903222","1.5948169241410073","0.06210078035174335","83.16494230159057","0.0","126.93930249685904","0.08602786199287599","39.83466310674471","0.000812542678322852","1.0860906727414181","0.004254657725049815","0.13378062124501536","14.372044698273982","53.15230167191564","137.73014025627654","7.194501928715754","0.0","2.395423678214088","20.47917119907952","12.268176232048912","0.5857805173465785","0.03855068017590611","0.0","0.008111322336346864","2.5363320105751157","2.985532119242216","21.80854810874216","0.11360748252580806","0.2861499956064759","0.0","0.0","5.087292406726262","4.885953083034455","0.027694374536340813","0.0","2.4130053590071325","0.0","73.00120240415372","26.998561602486806","0.0","0.019919083061748277","0.0","0.008151067267021797","0.33207001571366723","0.0010633443607578831","0.009106380201924148","0.0","11.445950142399774","19.09350969869531","1.4112107670355867","3.9098678836489453","194.0861832172458","0.009083970918102046","0.70911127853604","0.07264584284082334","0.09867482992715354","16.86747811279179","20.58529050072003","0.0","0.0","0.0","17.381273928956773","7.4049572025551305","0.0","22.80594258467157","42.43158607620427","0.7963808455554131","0.0","0.0034360651942726304","0.17132799298412724","80.82361447280282","0.0","1.0105453112235925","2.9831656007899956","0.16438941604185994","0.0","3401.395090410345"
"Switzerland","0.4234596974285726","1.8335346836350985","11.333310902708504","0.0","0.0","0.18510836060260127","0.045053994264090874","4.631995031455798","1.6544238874516028","0.0","27.37937226128871","346.7549386322501","0.6417399227149015","0.0","0.0","5.453488603544373","0.09499342799366102","0.5688803720754737","307.45967245671756","0.08981128081405935","0.7694808834640566","0.0","0.02290210405607789","5.701928849826477","66.81573417895557","0.04615285842668531","63.14447637479329","0.0","6.602431816279234","0.4326052659670452","0.2850087846941799","2.8198202587968932","1.7441570155939843","6.571971405796271","12.251852477049091","0.0","0.0","0.0","0.0","1.7063023846087706","124.71968460454507","24.230453896602402","0.11180439390036656","0.07472865499234291","0.0","4.094779742312175","2.1532999635564907","54.118175100716314","0.0","0.0","0.6518991626612782","74.62640598450561","28.267929754687824","0.34183086183036193","0.12750572053989503","41.74332464413873","10.97118206234494","35.26818433907574","2.1176755838274155","0.0","0.0","1.4297754931518534","5.325616128834116","0.0","0.08758816917009964","14.395790770714699","1832.8783127589652","0.0","0.0","2.5414993430729456","1.6197785550310853","1348.096608337269","10.479552946153344","4.064258053835647","0.0","0.02517986444190177","0.0","6.542757325818932","0.7429337046306841","0.48620211039508016","0.09159771799432215","3.793314789067895","3.2673314282180725","0.0","126.21119248164696","2.12777678831289","108.93857611082956","8.957998313764326","7.757324505003157","0.9639468455986098","2.8328374439228754","0.0","9.01196793567973","869.9535007203592","1.7618643804170369","27.821838342473395","4.764227099202973","0.12482253598643726","14.26248829157904","0.03641828010267643","0.0","9.075894807786563","296.26074121621474","0.04906242363564368","1.584314819021569","0.09876317019332564","7.281681932226619","58.228388097884356","0.1605552209494221","1.8772429636185162","0.0","0.0","3.0573292995811525","58.13324170548097","0.0","30.541464551334382","6.709432726036789","0.047623592558309676","2.285905969724343","0.21332122252299798","1.0958808908297604","0.46332069800418924","0.0055554087736895226","0.0","4.534061228898479","13.011521579748633","0.0","2.6839612208032193","0.0","2.7674350315832914","4.169208286644844","44.48745438052517","0.7950930586227688","0.38355887725838417","0.026256745660612906","3.506802936125605","33.30909275548601","0.0","1.0563918198455227","1.3813841919931733","0.34337977815618625","77.92441257153826","0.0","7.191326569501998","0.14875529704552748","17.16600058979022","0.00042227120804444674","1.7973265450185694","0.03792751739131505","0.7211404901170176","19.83839135414385","64.71417036682641","47.044898908618705","451.9472429118544","0.0","1.5383454814218915","13.253262070583471","13.11911468744784","1.4170114346089357","0.023875768826704398","0.0","0.04624057650110013","0.9939646343483102","10.913448579416995","359.54258765099837","0.4181475724308645","0.13814963822542248","0.0","0.0","46.78873536638504","17.107167265942138","0.16288902896480864","0.0","8.307794094055504","0.0","536.6533371813606","131.5587007748892","0.010149413134135596","0.03686671726102307","0.0","0.009113528077216344","0.06351687361746852","0.0032115610571674673","0.035262903098300886","94.74299900733357","0.0","1.7746374358978005","0.9134043109420075","2.3193000145477995","107.29059025111694","0.014687522179041162","4.314360014837873","0.04369247169066375","0.11498223959544014","41.36381012298226","38.676798568941756","0.0","0.0","0.004462363173439811","4.228545306311664","9.018500586709706","0.0","47.234611817053896","84.93782327693478","0.6290304176002177","0.0","0.07950377252641777","0.6689894358929461","64.09473464122958","0.0","0.12635599270793632","1.2292018412833763","0.14012707465730456","0.0","8626.737729504717"
"Syrian Arab Republic","0.07520101867244892","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.04271265282976","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03639212363671755","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","103.59953369719412","0.0","0.0","0.0","185.75383949233304"
"Tajikistan","0.2684644095156286","0.0","0.10775463475382074","0.0","0.0","0.0","0.0","0.0","0.26675519788759794","0.0","0.0","0.0","0.13592279458389483","0.0","0.0","0.0","0.0","0.237054761994604","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6013883027328422","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9717486023509999","0.4869498006165206","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8586313855159566","0.0","0.7159722562957153","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03319817023044435","0.0","0.0","0.0","0.0","0.0","0.0","16.64676959036891","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.071847291082298","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058333243294260755","0.0","0.0","0.0","0.0","0.0","0.0","0.3623365858082728","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","149.42167437902185","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26546243249417834","0.0","0.0","0.0","0.0","1.0574952907261637","0.0","0.2538141146730691","0.5178394513245339","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","175.3394126952716"
"Tanzania","0.0","0.0","0.0","0.0","0.0","0.04565453441298018","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.21600644083329237","0.0","0.0","0.0","0.0","26.636598525686065","0.0","0.0","0.0","3.662643409447176","0.0","0.0","0.0","0.0","0.0","125.24724259990931","0.0","0.44504064650871444","0.23331937887436827","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28.755861331861958","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","146.61069875345348","0.0","0.0","0.0","0.0","0.0","0.0","18.383624091733978","0.0","0.0","0.0","0.0","112.09231699699471","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2338180830294819","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2423059393252127","0.0","0.0","0.0","0.0","0.0","0.0","1.0800022242187337","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0785733151633647","0.0","0.11724542320600924","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.9120896464699175","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.04344530541511","0.0","0.0","0.0","0.0","0.0","0.0","0.09610866985590003","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.807137381464721","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.24338529958539662","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.43110521305094","0.0","0.0","18.3761419023302","38.19735573498598","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.146130690981422","0.0","586.3338515387983"
"Thailand","5.248384031523276e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.12819449780716","0.0","0.0","0.0","0.0","12.957793472871272","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.22126449436739","0.0","0.0","0.0","0.0","0.0","319.95532370162005","0.20459393832598696","5.711654208069143","0.0","0.0","0.0","0.0","0.0","846.5070885300327","0.0","0.0","5.8652184679134487e-05","0.0","0.0","0.0068310487005042945","0.0","0.0","0.0","0.0","0.0","17.547485050282308","0.0","0.0","0.0","0.0","0.24884060974501693","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.707955369948737","264.57712722640485","0.0","0.0","0.0","0.0","89.94184158205599","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5666848935049703","0.0","0.0","192.04243067061103","5.860266185391186","1.3780159779249543","0.008536829397837994","0.0","0.0","0.0","24.89561216762459","0.0","287.885828775362","0.0","0.0","0.0","0.0","0.0","34.942258477429434","0.0","0.0","0.0","62.51639008212962","0.0","0.0","0.0","0.00385062052120274","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.237498533001019","0.0","0.0","0.0","0.0","0.0","0.0","3.8238459612703877","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1737.8864727444313","0.0","18.97208256413322","7.676070138325662","0.0","0.9608781464860174","0.0","0.0","25.31273977459119","0.0","11.28999463920986","0.0","15.156849536614455","0.0","0.0","0.0","0.0","0.0","66.73012148886842","0.0","1.250623945435557","0.0","0.0","0.0","5.2009687406422405","0.002830927924362375","0.0","0.0","0.0","0.002005005541956613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.209829901084329","0.0","0.0","19.36919785098275","0.0","0.0","0.0","0.0","0.02625934641379248","0.0","0.0","59.235016454795456","22.03233659131804","0.0","0.0","0.0","0.0","0.0","0.003573447596632217","0.0","0.0","0.0","0.0004065274617062455","0.0","0.0","0.0","0.0","0.0","0.0","82.22619526295465","89.85853720440986","0.0","0.0","0.0","0.0","67.80123480692332","0.0","0.004377558132874014","0.0","0.0","0.0","4478.0859266447"
"Timor-Leste","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.462484328755795","0.0","0.0","0.0","0.0","0.18016894518018228","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.28969515744127444","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.6618509394592875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.895191199512796","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15271219004868597","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09722207215710127","0.0","0.0","0.0","0.0","0.0","0.0","0.5677375803110516","0.0","0.0","0.0","0.0","0.0","2.6729500487550517","0.0","0.688152220387934","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.700867137848318","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16070879523864845","0.0","0.0","0.0","0.0","0.6798041128973447","0.0","0.0","0.0","0.0","0.0","26.209544727993467"
"Togo","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.68668007440922","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0012533951631630061","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00017902985481189898","0.0","0.0","1.72541904929314","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.71779030515995","0.0","0.0","0.0","0.0","2.1912741027743428","75.25609287459324","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.8264387769759844","0.0","0.0071063248558233755","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.697100954901388","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.913753818887808","226.1746028511239","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9202931076449661","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8124722425953894","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","404.9304569082331"
"Tonga","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.933436995687373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.613112774391545","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.927531977416792","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3662714819455055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.31003238720423215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.150385616645448"
"Trinidad and Tobago","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8655923225344719","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.798424987229479","0.0","0.0","0.0","0.0","3.0895632093966645","0.0","0.0","0.0","0.0","0.0","2.077833891749322","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.30007986684810856","0.0","2.8100528303604664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9989058766894154","8.504173748045147","0.0","0.0","0.0","0.224815360808134","0.0","0.0","0.0","0.0","0.0","0.0","22.669442093661207"
